time,stamp,speed,vx,vy,vz
1.62004615315034E+018,1.62004615304736E+018,0.0209999997169,0.0209199991077,-0.00109999999404,0.000319999991916
1.62004615325182E+018,1.62004615314946E+018,0.022199999541,0.0221599992365,0.000569999974687,0.000130000000354
1.62004615335408E+018,1.62004615325202E+018,0.022199999541,0.0221599992365,0.000280000007479,0.000190000006114
1.62004615345564E+018,1.6200461533542E+018,0.0225000008941,0.0225300006568,-0.00054999999702,8E-05
1.62004615355751E+018,1.62004615345569E+018,0.0230000000447,0.0229899995029,-0.000410000007832,0.000230000005104
1.62004615365967E+018,1.6200461535576E+018,0.0214000009,0.021420000121,-0.000119999996969,-2E-05
1.62004615376218E+018,1.6200461536598E+018,0.0225000008941,0.0225099995732,-0.000669999979436,1E-05
1.62004615381338E+018,1.62004615376189E+018,0.023199999705,0.023199999705,-0.000939999998081,0.000289999996312
1.62004615396559E+018,1.6200461538135E+018,0.022199999541,0.022199999541,-0.00109999999404,0.000300000014249
1.62004615401719E+018,1.62004615396534E+018,0.0216000005603,0.0215799994767,-0.000630000024103,0.000239999993937
1.62004615416926E+018,1.620046154017E+018,0.0245999991894,0.0245900005102,-0.00118000002112,0.000150000007125
1.62004615427183E+018,1.62004615416939E+018,0.0193000007421,0.0192900002003,-0.00054999999702,0.0001
1.62004615437436E+018,1.62004615427205E+018,0.0127999996766,0.0127299996093,-0.00124999997206,-0.000360000005458
1.62004615447645E+018,1.62004615437458E+018,0.00159999995958,0.00153000000864,-0.000479999987874,-5E-05
1.62004615457803E+018,1.62004615447654E+018,0.00150000001304,0.000479999987874,-0.00141000002623,1E-05
1.62004615468018E+018,1.6200461545778E+018,0.00179999996908,-0.00101999996696,-0.00147000001743,-0.000220000001718
1.62004615478068E+018,1.62004615467905E+018,0.0100999996066,-0.0101100001484,-0.000369999994291,-0.00065000000177
1.62004615488241E+018,1.62004615478081E+018,0.0247000008821,-0.0247099995613,-0.000289999996312,-0.000469999999041
1.62004615498457E+018,1.62004615488221E+018,0.028599999845,-0.0285800006241,0.000319999991916,0.000260000000708
1.62004615508626E+018,1.6200461549843E+018,0.0286999996752,-0.0286899991333,0.00054999999702,-0.000269999989541
1.62004615518833E+018,1.62004615508636E+018,0.0305000003427,-0.0304799992591,0.000850000011269,-0.000209999998333
1.62004615528992E+018,1.62004615518843E+018,0.0313000008464,-0.0312899984419,0.000739999988582,-0.000250000011874
1.62004615539151E+018,1.62004615528995E+018,0.0288999993354,-0.0288999993354,0.00112999998964,-0.000220000001718
1.62004615549285E+018,1.62004615539132E+018,0.0294000003487,-0.0293700005859,0.00106999999844,-0.000230000005104
1.6200461555948E+018,1.62004615549294E+018,0.0291000008583,-0.0291399993002,0.000600000028498,-0.000260000000708
1.6200461556472E+018,1.62004615559495E+018,0.0284000001848,-0.0284199994057,0.00106000003871,-0.000250000011874
1.62004615574969E+018,1.62004615564731E+018,0.0292000006884,-0.0291300006211,0.00200000009499,-0.000230000005104
1.62004615585087E+018,1.62004615574944E+018,0.00710000004619,-0.00705000013113,0.000869999988936,0.000209999998333
1.62004615595202E+018,1.62004615585086E+018,0.00139999995008,2E-05,-0.00135999999475,6E-05
1.62004615605404E+018,1.62004615595218E+018,0.00359999993816,0.000260000000708,-0.00361000001431,9E-05
1.62004615615912E+018,1.62004615605419E+018,0.00179999996908,0.00170000002254,-0.00044999999227,8E-05
1.6200461562575E+018,1.62004615615587E+018,0.0131000000983,0.0129199996591,-0.00209000008181,0.000520000001416
1.62004615636052E+018,1.62004615625732E+018,0.0286999996752,0.0286899991333,-0.00168999994639,0.000429999985499
1.62004615646196E+018,1.62004615636012E+018,0.028599999845,0.0286200009286,0.000630000024103,0.000209999998333
1.62004615656407E+018,1.62004615646216E+018,0.0313000008464,0.0313500016928,0.000239999993937,0.000239999993937
1.62004615666678E+018,1.6200461565642E+018,0.0300999991596,0.0300699993968,-0.000469999999041,0.000230000005104
1.62004615676968E+018,1.620046156667E+018,0.0281000006944,0.0281300004572,-0.000620000006165,-0.000180000002729
1.62004615687152E+018,1.62004615676917E+018,0.0292000006884,0.0292300004512,-0.000590000010561,0.000190000006114
1.6200461569738E+018,1.6200461568714E+018,0.0309999994934,0.031020000577,-0.000959999975748,0.000410000007832
1.62004615707575E+018,1.62004615697358E+018,0.0294000003487,0.0293799992651,-0.00115000002552,0.00044999999227
1.62004615717796E+018,1.62004615707578E+018,0.0271000005305,0.0270799994469,-0.00162999995518,3E-05
1.62004615723062E+018,1.6200461571781E+018,0.0114000001922,0.0113500002772,-0.000939999998081,-0.000440000003437
1.62004615733246E+018,1.6200461572303E+018,0.00270000007004,0.00264000007883,-0.000590000010561,-0.000169999999343
1.62004615743489E+018,1.62004615733258E+018,0.0010000000475,0.000440000003437,-0.000859999970999,5E-05
1.62004615753633E+018,1.62004615743501E+018,0.00219999998808,0.000280000007479,-0.00221999990754,-7E-05
1.62004615764106E+018,1.62004615753643E+018,0.00230000005104,-0.00222999998368,-0.000490000005811,-0.000220000001718
1.62004615774302E+018,1.62004615764077E+018,0.0206000003964,-0.0206199996173,-0.000339999998687,-0.000699999975041
1.62004615784557E+018,1.62004615774323E+018,0.0291000008583,-0.0290799997747,0.000699999975041,-0.000369999994291
1.62004615794791E+018,1.62004615784565E+018,0.0313000008464,-0.0313199982047,0.000260000000708,8E-05
1.62004615805021E+018,1.6200461579481E+018,0.0282000005245,-0.0282199997455,9E-05,-0.000230000005104
1.62004615815158E+018,1.62004615805031E+018,0.0313000008464,-0.0312700010836,0.00162999995518,-0.000190000006114
1.62004615825308E+018,1.62004615815167E+018,0.0286999996752,-0.0287200007588,0.000829999975394,-0.000169999999343
1.62004615835646E+018,1.62004615825317E+018,0.0296999998391,-0.0296700000763,0.000709999992978,-0.000190000006114
1.62004615845929E+018,1.62004615835683E+018,0.0295000001788,-0.029470000416,0.00089000002481,-0.000260000000708
1.62004615856151E+018,1.62004615845939E+018,0.0293000005186,-0.0292700007558,0.00121999997646,-0.000300000014249
1.62004615866358E+018,1.62004615856153E+018,0.0230999998748,-0.0230400003493,0.00164999999106,-0.000119999996969
1.62004615871571E+018,1.62004615866369E+018,0.00760000012815,-0.00751999998465,0.000750000006519,0.000150000007125
1.62004615881777E+018,1.62004615871588E+018,0.00089999998454,-0.000369999994291,-0.000790000020061,9E-05
1.62004615891997E+018,1.62004615881797E+018,0.00370000000112,-5E-05,-0.00374000007287,5E-05
1.62004615902239E+018,1.62004615892008E+018,0.00179999996908,0.00101999996696,-0.00147000001743,9E-05
1.62004615912419E+018,1.6200461590221E+018,0.00710000004619,0.00694999983534,-0.00127999996766,0.00044999999227
1.62004615922711E+018,1.62004615912433E+018,0.0236000008881,0.0235300008208,-0.00199000001885,0.000390000001062
1.62004615932876E+018,1.62004615922725E+018,0.0295000001788,0.0294799990952,-0.000260000000708,0.000250000011874
1.62004615943084E+018,1.62004615932859E+018,0.0315999984741,0.0315800011158,0.000310000003083,0.000190000006114
1.62004615953344E+018,1.62004615943093E+018,0.0289999991655,0.0290200002491,0.000269999989541,9E-05
1.6200461596358E+018,1.62004615953313E+018,0.0266999993473,0.0266699995846,0.000169999999343,6E-05
1.62004615973834E+018,1.62004615963592E+018,0.0326000005007,0.0325799994171,-0.00193000002764,0.000140000003739
1.62004615984085E+018,1.62004615973805E+018,0.030700000003,0.030700000003,-0.000920000020415,0.00034999998752
1.62004615994353E+018,1.62004615984108E+018,0.0291000008583,0.0290799997747,-0.000590000010561,0.000220000001718
1.62004615999632E+018,1.62004615994376E+018,0.0289999991655,0.0289600007236,-0.00130000000354,0.000220000001718
1.62004616014793E+018,1.62004615999605E+018,0.0259000007063,0.0258499998599,-0.00167000002693,-4E-05
1.62004616019998E+018,1.62004616014807E+018,0.00529999984428,0.00522999977693,-0.000790000020061,-0.000230000005104
1.6200461603024E+018,1.62004616020006E+018,0.000600000028498,0.000280000007479,-0.000509999983478,2E-05
1.62004616040663E+018,1.62004616030214E+018,0.00249999994412,0.000620000006165,-0.00245000002906,3E-05
1.62004616050917E+018,1.62004616040681E+018,0.00179999996908,-0.00176000001375,-0.000520000001416,-0.000199999994948
1.62004616061196E+018,1.62004616050932E+018,0.0126999998465,-0.012690000236,-8E-05,-0.000679999997374
1.62004616071345E+018,1.62004616061167E+018,0.0283000003546,-0.0282700005919,-0.000490000005811,-0.0001
1.62004616081594E+018,1.6200461607134E+018,0.0284000001848,-0.0283799991012,6E-05,-0.000280000007479
1.62004616091738E+018,1.62004616081598E+018,0.0318999998271,-0.0318300016224,0.0012300000526,-0.000199999994948
1.62004616101943E+018,1.62004616091748E+018,0.0260000005364,-0.0259899999946,0.000850000011269,-0.000140000003739
1.62004616112053E+018,1.62004616101923E+018,0.0346000008285,-0.0346000008285,0.00106999999844,-0.000380000012228
1.62004616122205E+018,1.62004616112061E+018,0.0276999995112,-0.027729999274,0.000500000023749,0.000130000000354
1.62004616132341E+018,1.6200461612221E+018,0.0296000000089,-0.0296100005507,0.00121000001673,-0.000260000000708
1.62004616142491E+018,1.62004616132348E+018,0.0298999994993,-0.0299100000411,0.00121000001673,-0.000429999985499
1.62004616152646E+018,1.62004616142502E+018,0.0271000005305,-0.0271000005305,0.000829999975394,-0.000319999991916
1.62004616162877E+018,1.62004616152664E+018,0.0137000000104,-0.0136200003326,0.000959999975748,0.000310000003083
1.62004616173118E+018,1.62004616162892E+018,0.00150000001304,-0.001200000057,-0.000839999993332,8E-05
1.62004616183292E+018,1.62004616173091E+018,0.00249999994412,9E-05,-0.00251000002027,3E-05
1.62004616193486E+018,1.62004616183305E+018,0.00200000009499,0.000969999993686,-0.00176000001375,9E-05
1.62004616203668E+018,1.62004616193502E+018,0.00989999994636,0.009829999879,-0.00124999997206,0.00034999998752
1.62004616213863E+018,1.62004616203649E+018,0.0243999995291,0.0243400000036,-0.00147999997716,0.000609999988228
1.62004616224094E+018,1.62004616213875E+018,0.0300999991596,0.0301099997014,-0.000169999999343,0.000460000010207
1.62004616234269E+018,1.62004616224104E+018,0.0302000008523,0.0301699992269,-0.000130000000354,2E-05
1.62004616244483E+018,1.62004616234272E+018,0.0276999995112,0.0276500005275,-0.000360000005458,-0.000119999996969
1.62004616254718E+018,1.62004616244518E+018,0.0287999995053,0.0287900008261,-0.000190000006114,5E-05
1.62004616259898E+018,1.62004616254734E+018,0.0308999996632,0.0309399999678,-0.00054999999702,6E-05
1.62004616270144E+018,1.62004616259913E+018,0.0324000008404,0.0323400013149,-0.00109000003431,8E-05
1.620046162803E+018,1.62004616270116E+018,0.0294000003487,0.0293799992651,-0.00124999997206,0.000319999991916
1.62004616295443E+018,1.62004616280308E+018,0.0263999998569,0.0263700000942,-0.000730000028852,0.000399999989895
1.62004616305704E+018,1.62004616295449E+018,0.022199999541,0.0221299994737,-0.00127000000793,9E-05
1.62004616315908E+018,1.62004616305674E+018,0.0038999998942,0.00383000005968,-0.000669999979436,-0.000300000014249
1.62004616326112E+018,1.62004616315908E+018,0.00150000001304,0.000390000001062,-0.00149000005331,4E-05
1.62004616336289E+018,1.62004616326125E+018,0.00179999996908,0.000180000002729,-0.00182999996468,-3E-05
1.62004616346458E+018,1.62004616336284E+018,0.00760000012815,-0.00760000012815,-0.000579999992624,-0.000569999974687
1.62004616356569E+018,1.62004616346432E+018,0.0209999997169,-0.0209899991751,-0.000410000007832,-0.000739999988582
1.62004616366718E+018,1.62004616356579E+018,0.027499999851,-0.0275299996138,0.000419999996666,8E-05
1.62004616376979E+018,1.62004616366719E+018,0.0307999998331,-0.0308299995959,0.000869999988936,-0.000130000000354
1.62004616387171E+018,1.62004616376948E+018,0.0296000000089,-0.029580000788,0.00044999999227,-7E-05
1.62004616397313E+018,1.62004616387175E+018,0.0306000001729,-0.0306199993938,0.000630000024103,7E-05
1.620046164075E+018,1.62004616397321E+018,0.0299999993294,-0.0300099998713,0.00121999997646,-0.000630000024103
1.62004616417688E+018,1.62004616407477E+018,0.0282000005245,-0.0281899999827,0.00124999997206,0.0001
1.62004616427843E+018,1.62004616417656E+018,0.0311999991536,-0.0312200002372,0.000620000006165,-0.000330000009853
1.62004616438205E+018,1.62004616427858E+018,0.0284000001848,-0.0284000001848,0.000500000023749,-0.000289999996312
1.62004616448605E+018,1.62004616438234E+018,0.0233999993652,-0.0233100000769,0.00182999996468,-9E-05
1.62004616458806E+018,1.62004616448581E+018,0.0038999998942,-0.00383999990299,0.000330000009853,0.000169999999343
1.62004616468988E+018,1.62004616458848E+018,0.00209999992512,-8E-05,-0.0020600000862,-2E-05
1.62004616479231E+018,1.62004616469002E+018,0.00240000011399,0.000390000001062,-0.00236999988556,2E-05
1.62004616489484E+018,1.62004616479237E+018,0.00359999993816,0.0035800000187,-0.000639999983832,0.000119999996969
1.62004616499667E+018,1.62004616489457E+018,0.018200000748,0.0179999992251,-0.00228999997489,0.000579999992624
1.62004616509826E+018,1.62004616499679E+018,0.027499999851,0.0274400003254,-0.0010000000475,0.000300000014249
1.62004616519999E+018,1.62004616509832E+018,0.0295000001788,0.0295000001788,0.00104000000283,0.000190000006114
1.62004616535214E+018,1.62004616520016E+018,0.0304000005126,0.0303899999708,-6E-05,8E-05
1.6200461654046E+018,1.62004616535221E+018,0.0292000006884,0.0291900001466,-0.000790000020061,-5E-05
1.62004616550576E+018,1.6200461654043E+018,0.0303000006825,0.0303300004452,-0.000730000028852,0.000360000005458
1.62004616560741E+018,1.62004616550576E+018,0.0305000003427,0.0305400006473,-0.000829999975394,0.000140000003739
1.62004616570973E+018,1.62004616560747E+018,0.0306000001729,0.0306400004774,-0.000410000007832,0.000239999993937
1.6200461658117E+018,1.62004616570954E+018,0.0277999993414,0.027729999274,-0.00144999998156,0.000440000003437
1.62004616591378E+018,1.62004616581139E+018,0.0273000001907,0.0272499993443,-0.00175000005402,0.000159999995958
1.62004616601572E+018,1.62004616591347E+018,0.00760000012815,0.00748000014573,-0.000989999971353,-0.000310000003083
1.62004616611839E+018,1.62004616601582E+018,0.000699999975041,0.000269999989541,-0.000600000028498,4E-05
1.62004616622045E+018,1.62004616611806E+018,0.00219999998808,0.000569999974687,-0.00215000007302,1E-05
1.62004616632238E+018,1.62004616622018E+018,0.00240000011399,-0.00227000005543,-0.000600000028498,-0.000319999991916
1.62004616637394E+018,1.62004616632244E+018,0.0153999999166,-0.0153500000015,-5E-05,-0.000630000024103
1.62004616647546E+018,1.62004616637401E+018,0.0275999996811,-0.0276100002229,-0.000140000003739,-0.000310000003083
1.62004616657803E+018,1.62004616647558E+018,0.0273000001907,-0.0272799991071,-0.00034999998752,-0.000230000005104
1.62004616668217E+018,1.62004616657773E+018,0.0315000005066,-0.0314400009811,0.000929999980144,-0.000110000000859
1.62004616683185E+018,1.62004616668011E+018,0.0276999995112,-0.0277200005949,0.000790000020061,-0.0001
1.62004616693436E+018,1.62004616683198E+018,0.0288999993354,-0.0288699995726,0.000880000006873,-0.000159999995958
1.6200461669858E+018,1.62004616693408E+018,0.0310999993235,-0.0310999993235,0.000850000011269,4E-05
1.62004616708849E+018,1.62004616698595E+018,0.0303000006825,-0.0303099993616,0.00054999999702,-0.000260000000708
1.62004616719058E+018,1.62004616708827E+018,0.0311999991536,-0.0311500001699,0.00106000003871,-0.000410000007832
1.62004616729244E+018,1.62004616719089E+018,0.0287999995053,-0.0287599992007,0.00124000001233,-0.000509999983478
1.62004616739404E+018,1.62004616729253E+018,0.0206000003964,-0.0205099992454,0.00141000002623,0.000220000001718
1.6200461674963E+018,1.62004616739418E+018,0.00370000000112,-0.00367000000551,0.000199999994948,0.000159999995958
1.62004616759835E+018,1.62004616749637E+018,0.00240000011399,-0.000140000003739,-0.00240000011399,-3E-05
1.62004616770069E+018,1.62004616759855E+018,0.00270000007004,0.000280000007479,-0.00264000007883,0
1.62004616780285E+018,1.62004616770073E+018,0.00439999997616,0.00438999990001,-0.000709999992978,0.000159999995958
1.62004616790429E+018,1.62004616780292E+018,0.0181000009179,0.0179699994624,-0.00182000000495,0.000520000001416
1.62004616800683E+018,1.6200461679043E+018,0.0296999998391,0.0296400003135,-0.00118999998085,0.00044999999227
1.62004616810873E+018,1.62004616800651E+018,0.0299999993294,0.0300200004131,0.000300000014249,0.000199999994948
1.62004616821125E+018,1.62004616810883E+018,0.028599999845,0.0285800006241,0.000369999994291,-0.0001
1.62004616831311E+018,1.62004616821097E+018,0.0297999996692,0.0297800004482,-0.000289999996312,4E-05
1.62004616836525E+018,1.62004616831324E+018,0.0304000005126,0.0303399991244,-0.00109999999404,8E-05
1.62004616846783E+018,1.62004616836538E+018,0.0304000005126,0.0303700007498,-0.00139999995008,0.0001
1.62004616856978E+018,1.62004616846755E+018,0.0291000008583,0.0291099995375,-0.000579999992624,0.000150000007125
1.62004616867226E+018,1.62004616856988E+018,0.0311999991536,0.0311900004745,-0.000720000010915,0.000490000005811
1.62004616877401E+018,1.62004616867201E+018,0.0271000005305,0.0271099992096,-0.00110999995377,0.000260000000708
1.62004616887616E+018,1.62004616877411E+018,0.0153000000864,0.0152599997818,-0.00124999997206,-0.000130000000354
1.62004616897858E+018,1.62004616887629E+018,0.000699999975041,0.000660000019707,-7E-05,-0.000269999989541
1.62004616908014E+018,1.62004616897881E+018,0.00980000011623,-0.00939000025392,0.00263000000268,-0.000790000020061
1.62004616918518E+018,1.62004616908035E+018,0.0252999998629,-0.0243800003082,0.00689999992028,0.00054999999702
1.62004616928371E+018,1.62004616918217E+018,0.00760000012815,-0.00730999978259,0.0020300000906,0.000479999987874
1.6200461694362E+018,1.62004616928381E+018,0.0001,4E-05,-2E-05,6E-05
1.62004616953801E+018,1.62004616943596E+018,0.0001,2E-05,-4E-05,3E-05
1.62004616964037E+018,1.62004616953816E+018,0,2E-05,0,1E-05
1.62004616974277E+018,1.62004616964029E+018,0,0,0,0
1.62004616979452E+018,1.62004616974244E+018,0,0,0,0
1.62004616989666E+018,1.62004616979463E+018,0,0,1E-05,0
1.62004616999928E+018,1.62004616989681E+018,0,0,0,0
1.62004617010132E+018,1.62004616999889E+018,0,0,-1E-05,0
1.62004617015354E+018,1.62004617010105E+018,0,0,0,0
1.62004617025604E+018,1.62004617015376E+018,0,0,0,0
1.62004617030823E+018,1.62004617025624E+018,0,0,0,0
1.62004617041093E+018,1.62004617030841E+018,0,0,0,0
1.62004617051276E+018,1.62004617041058E+018,0,0,0,0
1.62004617056609E+018,1.62004617051292E+018,0,0,0,0
1.6200461706673E+018,1.6200461705659E+018,0,0,0,0
1.62004617076878E+018,1.62004617066738E+018,0,0,0,0
1.62004617082136E+018,1.62004617076895E+018,0,-1E-05,0,0
1.6200461709238E+018,1.62004617082149E+018,0,0,0,0
1.62004617102652E+018,1.62004617092491E+018,0,0,0,0
1.620046171129E+018,1.62004617102658E+018,0,0,0,0
1.62004617118037E+018,1.62004617112871E+018,0,0,0,0
1.6200461712827E+018,1.62004617118049E+018,0,0,0,0
1.62004617138729E+018,1.62004617128243E+018,0,0,0,0
1.62004617143888E+018,1.62004617138685E+018,0,0,0,0
1.62004617154129E+018,1.62004617143896E+018,0,0,1E-05,0
